Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Daily Summary,Year,Month,Hour,Month_sin,Month_cos,Hour_sin,Hour_cos,Wind Bearing (degrees)_sin,Wind Bearing (degrees)_cos,Heavy_Cloud,New_Summary
Mostly Cloudy,rain,17.7777777777778,17.7777777777778,0.43,22.54,50,11.27,0,1008.3,Partly cloudy until night.,2009,4,17,0.866025403784439,-0.5,-0.997668769190539,-0.068242413364671,0.767604679763283,0.640923595762792,True,Heavy Cloud / Rain
Mostly Cloudy,rain,16.1833333333333,16.1833333333333,0.55,3.4454,295,11.4471,0,1007.71,Partly cloudy until night.,2009,4,18,0.866025403784439,-0.5,-0.979084087682323,0.203456013052633,-0.900153663547366,0.435572476176187,True,Heavy Cloud / Rain
Mostly Cloudy,rain,13.9944444444444,13.9944444444444,0.64,1.9159,112,15.5204,0,1009.53,Partly cloudy until night.,2009,4,21,0.866025403784439,-0.5,-0.519583950035434,0.854419404546488,0.925130372639707,-0.379649566863332,True,Heavy Cloud / Rain
Clear,rain,6.11111111111111,6.11111111111111,0.79,3.22,110,9.982,0,1019.6,Partly cloudy starting in the morning continuing until night.,2009,4,4,0.866025403784439,-0.5,0.887885218402375,0.460065037731152,0.937850135184186,-0.347040522035977,False,Clear
Partly Cloudy,rain,14.3222222222222,14.3222222222222,0.54,4.8139,337,9.982,0,1017.51,Partly cloudy starting in the morning continuing until night.,2009,4,18,0.866025403784439,-0.5,-0.979084087682323,0.203456013052633,-0.375598058743986,0.926782659671484,False,Light Cloud
Partly Cloudy,rain,13.8888888888889,13.8888888888889,0.59,4.83,330,9.982,0,1018.4,Partly cloudy starting in the morning continuing until night.,2009,4,19,0.866025403784439,-0.5,-0.887885218402375,0.460065037731152,-0.486042243329636,0.87393531665627,False,Light Cloud
Partly Cloudy,rain,11.6666666666667,11.6666666666667,0.66,3.22,310,12.075,0,1018.7,Partly cloudy starting in the morning continuing until night.,2009,4,20,0.866025403784439,-0.5,-0.730835964278124,0.682553143218654,-0.756270303917195,0.654259296772306,False,Light Cloud
Mostly Cloudy,rain,7.22222222222222,7.22222222222222,0.79,3.22,310,9.982,0,1018.8,Partly cloudy throughout the day.,2009,4,2,0.866025403784439,-0.5,0.519583950035434,0.854419404546488,-0.756270303917195,0.654259296772306,True,Heavy Cloud / Rain
Partly Cloudy,rain,7.22222222222222,7.22222222222222,0.86,4.83,330,9.982,0,1019,Partly cloudy throughout the day.,2009,4,5,0.866025403784439,-0.5,0.979084087682323,0.203456013052634,-0.486042243329636,0.87393531665627,False,Light Cloud
Partly Cloudy,rain,21.0944444444444,21.0944444444444,0.45,5.474,57,10.3684,0,1019.35,Partly cloudy throughout the day.,2009,4,9,0.866025403784439,-0.5,0.631087944326053,-0.77571129070442,0.840176614468314,0.542312876945183,False,Light Cloud
Mostly Cloudy,rain,22.7777777777778,22.7777777777778,0.31,11.4954,342,10.3684,0,1018.26,Partly cloudy throughout the day.,2009,4,12,0.866025403784439,-0.5,-0.136166649096246,-0.990685946036331,-0.293161970607886,0.95606279029638,True,Heavy Cloud / Rain
Mostly Cloudy,rain,22.8666666666667,22.8666666666667,0.32,12.6385,15,10.3684,0,1016.44,Partly cloudy throughout the day.,2009,4,15,0.866025403784439,-0.5,-0.816969893010442,-0.576680322114867,0.259523373963785,0.965736826659548,True,Heavy Cloud / Rain
Partly Cloudy,rain,10.5555555555556,10.5555555555556,0.66,3.22,10,16.1,0,1017.3,Partly cloudy until night.,2009,4,22,0.866025403784439,-0.5,-0.269796771157025,0.962917287347799,0.174126935338113,0.984723215116693,False,Light Cloud
Partly Cloudy,rain,8.33333333333333,7.44444444444445,0.71,6.44,20,16.1,0,1017.2,Partly cloudy until night.,2009,4,1,0.866025403784439,-0.5,0.269796771157024,0.962917287347799,0.342933671209126,0.939359620779513,False,Light Cloud
Partly Cloudy,rain,13.8888888888889,13.8888888888889,0.55,3.22,30,9.982,0,1017.2,Partly cloudy until night.,2009,4,7,0.866025403784439,-0.5,0.94226092211882,-0.334879612170986,0.501262559231529,0.865295236732907,False,Light Cloud
Partly Cloudy,rain,19.0277777777778,19.0277777777778,0.42,1.6744,269,10.3684,0,1017.27,Partly cloudy until night.,2009,4,9,0.866025403784439,-0.5,0.631087944326053,-0.77571129070442,-0.999990427614762,-0.004375463272152,False,Light Cloud
Partly Cloudy,rain,22.7777777777778,22.7777777777778,0.32,11.27,320,9.982,0,1014.5,Partly cloudy until night.,2009,4,13,0.866025403784439,-0.5,-0.398401089846242,-0.917211301505453,-0.630792758907189,0.775951348545936,False,Light Cloud
Partly Cloudy,rain,15.3444444444444,15.3444444444444,0.49,3.0751,328,10.3684,0,1013.24,Partly cloudy until night.,2009,4,18,0.866025403784439,-0.5,-0.979084087682323,0.203456013052633,-0.516329333901554,0.856390109093267,False,Light Cloud
Partly Cloudy,rain,12.2222222222222,12.2222222222222,0.61,3.22,0,15.134,0,1013.9,Partly cloudy until night.,2009,4,20,0.866025403784439,-0.5,-0.730835964278124,0.682553143218654,0,1,False,Light Cloud
Partly Cloudy,rain,9.44444444444444,9.44444444444444,0.77,3.22,210,15.134,0,1014,Partly cloudy throughout the day.,2009,4,22,0.866025403784439,-0.5,-0.269796771157025,0.962917287347799,-0.508815428782493,-0.860875635288215,False,Light Cloud
Partly Cloudy,rain,8.33333333333333,6.42777777777778,0.8,11.27,200,15.134,0,1013.5,Partly cloudy throughout the day.,2009,4,1,0.866025403784439,-0.5,0.269796771157024,0.962917287347799,-0.351140728851688,-0.936322694663279,False,Light Cloud
Partly Cloudy,rain,7.77777777777778,5.76111111111111,0.89,11.27,190,9.982,0,1013.9,Partly cloudy throughout the day.,2009,4,5,0.866025403784439,-0.5,0.979084087682323,0.203456013052634,-0.182737426164013,-0.983161753262886,False,Light Cloud
Partly Cloudy,rain,19.9111111111111,19.9111111111111,0.49,12.1072,201,9.982,0,1014.27,Partly cloudy throughout the day.,2009,4,9,0.866025403784439,-0.5,0.631087944326053,-0.77571129070442,-0.367473547992272,-0.930033973318164,False,Light Cloud
Partly Cloudy,rain,22.6722222222222,22.6722222222222,0.38,6.118,173,9.982,0,1013.78,Partly cloudy throughout the day.,2009,4,12,0.866025403784439,-0.5,-0.136166649096246,-0.990685946036331,0.113517183462907,-0.993536033095252,False,Light Cloud
Partly Cloudy,rain,10,8.43888888888889,0.71,11.27,150,12.075,0,1016,Partly cloudy until night.,2009,4,23,0.866025403784439,-0.5,-2.44929359829471E-16,1,0.49367130363771,-0.869648574979942,False,Light Cloud
Partly Cloudy,rain,22.7777777777778,22.7777777777778,0.32,12.88,190,9.982,0,1017.1,Partly cloudy until night.,2009,4,10,0.866025403784439,-0.5,0.398401089846241,-0.917211301505453,-0.182737426164013,-0.983161753262886,False,Light Cloud
Partly Cloudy,rain,22.8111111111111,22.8111111111111,0.28,12.6063,166,10.3684,0,1015.06,Partly cloudy until night.,2009,4,15,0.866025403784439,-0.5,-0.816969893010442,-0.576680322114867,0.234083500898231,-0.972216495749392,False,Light Cloud
Partly Cloudy,rain,21.1111111111111,21.1111111111111,0.32,14.49,150,9.982,0,1015.1,Partly cloudy until night.,2009,4,16,0.866025403784439,-0.5,-0.94226092211882,-0.334879612170986,0.49367130363771,-0.869648574979942,False,Light Cloud
Partly Cloudy,rain,17.4111111111111,17.4111111111111,0.37,8.1949,157,9.982,0,1016.13,Partly cloudy until night.,2009,4,18,0.866025403784439,-0.5,-0.979084087682323,0.203456013052633,0.38369380667886,-0.923460374199286,False,Light Cloud
Partly Cloudy,rain,12.7777777777778,12.7777777777778,0.57,6.44,150,15.134,0,1017.2,Partly cloudy until night.,2009,4,20,0.866025403784439,-0.5,-0.730835964278124,0.682553143218654,0.49367130363771,-0.869648574979942,False,Light Cloud
Dry and Partly Cloudy,rain,23.8888888888889,23.8888888888889,0.22,8.05,180,9.982,0,1018.3,Partly cloudy throughout the day.,2009,4,11,0.866025403784439,-0.5,0.136166649096247,-0.990685946036331,-0.008750842777063,-0.999961710642308,False,Light Cloud
Partly Cloudy,rain,21.1111111111111,21.1111111111111,0.29,3.22,40,9.982,0,1016.2,Partly cloudy throughout the day.,2009,4,17,0.866025403784439,-0.5,-0.997668769190539,-0.068242413364671,0.644276086679061,0.764792994302063,False,Light Cloud
Overcast,rain,20.5555555555556,20.5555555555556,0.73,6.44,340,16.1,0,1017.8,Partly cloudy until night.,2009,7,23,-0.5,-0.866025403784439,-2.44929359829471E-16,1,-0.32644140216099,0.945217441097638,True,Heavy Cloud / Rain
Partly Cloudy,rain,22.6555555555556,22.6555555555556,0.64,14.2002,29,10.3684,0,1017.82,Partly cloudy until night.,2009,8,6,-0.866025403784438,-0.5,0.997668769190539,-0.068242413364671,0.486042243329636,0.87393531665627,False,Light Cloud
Mostly Cloudy,rain,27.2222222222222,27.7,0.51,11.27,40,9.982,0,1017.5,Partly cloudy until night.,2009,8,8,-0.866025403784438,-0.5,0.816969893010442,-0.576680322114867,0.644276086679061,0.764792994302063,True,Heavy Cloud / Rain
Mostly Cloudy,rain,29.0277777777778,28.6833333333333,0.41,8.8389,85,10.3684,0,1014.44,Partly cloudy until night.,2009,8,18,-0.866025403784438,-0.5,-0.979084087682323,0.203456013052633,0.996546353194792,0.08303834014575,True,Heavy Cloud / Rain
Mostly Cloudy,rain,18.3333333333333,18.3333333333333,0.7,6.44,30,16.1,0,1017.9,Mostly cloudy throughout the day.,2009,8,1,-0.866025403784438,-0.5,0.269796771157024,0.962917287347799,0.501262559231529,0.865295236732907,True,Heavy Cloud / Rain
Partly Cloudy,rain,20.85,20.85,0.69,9.8049,156,9.982,0,1018.64,Mostly cloudy throughout the day.,2009,8,6,-0.866025403784438,-0.5,0.997668769190539,-0.068242413364671,0.399796536500279,-0.9166039108592,False,Light Cloud
Partly Cloudy,rain,22.7777777777778,22.7777777777778,0.66,8.05,130,9.982,0,1018.3,Mostly cloudy throughout the day.,2009,8,7,-0.866025403784438,-0.5,0.94226092211882,-0.334879612170986,0.761966667054504,-0.647616243077527,False,Light Cloud
Partly Cloudy,rain,22.2222222222222,22.2222222222222,0.61,14.49,150,16.1,0,1015.7,Partly cloudy starting in the morning.,2009,8,22,-0.866025403784438,-0.5,-0.269796771157025,0.962917287347799,0.49367130363771,-0.869648574979942,False,Light Cloud
Mostly Cloudy,rain,20.1055555555556,20.1055555555556,0.68,15.778,142,9.982,0,1015.07,Partly cloudy starting in the morning.,2009,8,6,-0.866025403784438,-0.5,0.997668769190539,-0.068242413364671,0.610206791305022,-0.792242180046751,True,Heavy Cloud / Rain
Partly Cloudy,rain,18.3333333333333,18.3333333333333,0.93,6.44,240,15.134,0,1016.9,Partly cloudy starting in the morning.,2009,8,22,-0.866025403784438,-0.5,-0.269796771157025,0.962917287347799,-0.871800291026342,-0.489861462626307,False,Light Cloud
Partly Cloudy,rain,27.7777777777778,27.1833333333333,0.35,16.1,280,9.982,0,1016.4,Partly cloudy starting in the morning.,2009,8,14,-0.866025403784438,-0.5,-0.631087944326053,-0.77571129070442,-0.982352781163204,0.187037465072958,False,Light Cloud
Partly Cloudy,rain,27.7444444444444,27.1888888888889,0.36,20.8334,278,10.3684,0,1016.01,Partly cloudy starting in the morning.,2009,8,15,-0.866025403784438,-0.5,-0.816969893010442,-0.576680322114867,-0.988296708724972,0.152543815093855,False,Light Cloud
Mostly Cloudy,rain,26.1111111111111,26.1111111111111,0.47,8.05,290,9.982,0,1015.7,Partly cloudy starting in the morning.,2009,8,17,-0.866025403784438,-0.5,-0.997668769190539,-0.068242413364671,-0.934777328459292,0.355234213158739,True,Heavy Cloud / Rain
Mostly Cloudy,rain,18.8888888888889,18.8888888888889,0.84,3.22,250,16.1,0,1016.7,Mostly cloudy throughout the day.,2009,8,22,-0.866025403784438,-0.5,-0.269796771157025,0.962917287347799,-0.943780060746493,-0.330574041535851,True,Heavy Cloud / Rain
Partly Cloudy,rain,19.4611111111111,19.4611111111111,0.83,5.1037,285,15.1501,0,1015.2,Mostly cloudy throughout the day.,2009,8,0,-0.866025403784438,-0.5,0,1,-0.962247110061625,0.272177330389676,False,Light Cloud
Partly Cloudy,rain,28.8888888888889,28.4944444444444,0.4,17.71,240,9.982,0,1015.3,Mostly cloudy throughout the day.,2009,8,11,-0.866025403784438,-0.5,0.136166649096247,-0.990685946036331,-0.871800291026342,-0.489861462626307,False,Light Cloud
Mostly Cloudy,rain,21.1111111111111,21.1111111111111,0.81,3.22,330,16.1,0,1015.2,Mostly cloudy throughout the day.,2009,8,22,-0.866025403784438,-0.5,-0.269796771157025,0.962917287347799,-0.486042243329636,0.87393531665627,True,Heavy Cloud / Rain
Mostly Cloudy,rain,20.5555555555556,20.5555555555556,0.81,3.22,320,16.1,0,1015,Mostly cloudy throughout the day.,2009,8,23,-0.866025403784438,-0.5,-2.44929359829471E-16,1,-0.630792758907189,0.775951348545936,True,Heavy Cloud / Rain
Overcast,rain,17.7777777777778,17.7777777777778,0.9,9.66,340,11.27,0,1018.1,Mostly cloudy throughout the day.,2009,8,10,-0.866025403784438,-0.5,0.398401089846241,-0.917211301505453,-0.32644140216099,0.945217441097638,True,Heavy Cloud / Rain
Mostly Cloudy,rain,22.3055555555556,22.3055555555556,0.6,8.6457,346,11.4471,0,1017.36,Mostly cloudy throughout the day.,2009,8,15,-0.866025403784438,-0.5,-0.816969893010442,-0.576680322114867,-0.225566824291765,0.974227698117297,True,Heavy Cloud / Rain
Mostly Cloudy,rain,17.2222222222222,17.2222222222222,0.93,3.22,290,15.134,0,1019.8,Partly cloudy until evening.,2009,8,23,-0.866025403784438,-0.5,-2.44929359829471E-16,1,-0.934777328459292,0.355234213158739,True,Heavy Cloud / Rain
Partly Cloudy,rain,24.9111111111111,24.9111111111111,0.49,9.982,346,11.0768,0,1021.66,Partly cloudy until evening.,2009,8,9,-0.866025403784438,-0.5,0.631087944326053,-0.77571129070442,-0.225566824291765,0.974227698117297,False,Light Cloud
Mostly Cloudy,rain,26.1111111111111,26.1111111111111,0.31,11.27,10,9.982,0,1021.1,Partly cloudy until evening.,2009,8,11,-0.866025403784438,-0.5,0.136166649096247,-0.990685946036331,0.174126935338113,0.984723215116693,True,Heavy Cloud / Rain
Mostly Cloudy,rain,27.2222222222222,26.6444444444444,0.32,9.66,10,9.982,0,1020.5,Partly cloudy until evening.,2009,8,13,-0.866025403784438,-0.5,-0.398401089846242,-0.917211301505453,0.174126935338113,0.984723215116693,True,Heavy Cloud / Rain
Partly Cloudy,rain,27.7777777777778,27.0777777777778,0.33,4.83,300,9.982,0,1019.7,Partly cloudy until evening.,2009,8,16,-0.866025403784438,-0.5,-0.94226092211882,-0.334879612170986,-0.85864109143405,0.512577287929287,False,Light Cloud
Clear,rain,16.5777777777778,16.5777777777778,0.77,3.22,50,15.1501,0,1018.16,Partly cloudy starting in the morning continuing until evening.,2009,8,0,-0.866025403784438,-0.5,0,1,0.767604679763283,0.640923595762792,False,Clear
Partly Cloudy,rain,21.9111111111111,21.9111111111111,0.66,1.8193,51,9.982,0,1020.95,Partly cloudy starting in the morning continuing until evening.,2009,8,6,-0.866025403784438,-0.5,0.997668769190539,-0.068242413364671,0.77870393138964,0.627391574089355,False,Light Cloud
Partly Cloudy,rain,27.2222222222222,26.9777777777778,0.39,4.83,60,9.982,0,1020.6,Partly cloudy starting in the morning continuing until evening.,2009,8,8,-0.866025403784438,-0.5,0.816969893010442,-0.576680322114867,0.867480209711178,0.497471693425315,False,Light Cloud
Partly Cloudy,rain,30,28.6833333333333,0.29,4.83,150,9.982,0,1018.5,Partly cloudy starting in the morning continuing until evening.,2009,8,13,-0.866025403784438,-0.5,-0.398401089846242,-0.917211301505453,0.49367130363771,-0.869648574979942,False,Light Cloud
Partly Cloudy,rain,30,28.6833333333333,0.29,4.83,190,9.982,0,1018.1,Partly cloudy starting in the morning continuing until evening.,2009,8,14,-0.866025403784438,-0.5,-0.631087944326053,-0.77571129070442,-0.182737426164013,-0.983161753262886,False,Light Cloud
Partly Cloudy,rain,25.0888888888889,25.0888888888889,0.44,5.5062,9,10.3684,0,1017.34,Partly cloudy starting in the morning continuing until evening.,2009,8,18,-0.866025403784438,-0.5,-0.979084087682323,0.203456013052633,0.156866610836706,0.987619798507809,False,Light Cloud
Clear,rain,21.6666666666667,21.6666666666667,0.61,0,0,16.1,0,1017.9,Partly cloudy starting in the morning continuing until evening.,2009,8,20,-0.866025403784438,-0.5,-0.730835964278124,0.682553143218654,0,1,False,Clear
Clear,rain,18.3333333333333,18.3333333333333,0.73,3.22,40,16.1,0,1017.8,Partly cloudy starting in the morning continuing until evening.,2009,8,22,-0.866025403784438,-0.5,-0.269796771157025,0.962917287347799,0.644276086679061,0.764792994302063,False,Clear
Clear,rain,17.3777777777778,17.3777777777778,0.8,2.0286,212,15.1501,0,1015.95,Partly cloudy starting in the morning continuing until evening.,2009,8,0,-0.866025403784438,-0.5,0,1,-0.538631523798678,-0.842541442049181,False,Clear
Clear,rain,16.1111111111111,16.1111111111111,0.84,3.22,50,16.1,0,1017.4,Partly cloudy starting in the morning continuing until evening.,2009,8,1,-0.866025403784438,-0.5,0.269796771157024,0.962917287347799,0.767604679763283,0.640923595762792,False,Clear
Partly Cloudy,rain,13.8888888888889,13.8888888888889,0.9,0,0,9.982,0,1016.9,Partly cloudy starting in the morning continuing until evening.,2009,8,4,-0.866025403784438,-0.5,0.887885218402375,0.460065037731152,0,1,False,Light Cloud
Partly Cloudy,rain,32.05,30.6555555555556,0.28,3.7513,315,10.3684,0,1014.73,Partly cloudy starting in the morning continuing until evening.,2009,8,15,-0.866025403784438,-0.5,-0.816969893010442,-0.576680322114867,-0.696195535700394,0.717852196535499,False,Light Cloud
Clear,rain,18.8888888888889,18.8888888888889,0.73,0,0,16.1,0,1015,Partly cloudy starting in the morning continuing until evening.,2009,8,22,-0.866025403784438,-0.5,-0.269796771157025,0.962917287347799,0,1,False,Clear
Clear,rain,18.3333333333333,18.3333333333333,0.75,6.44,170,16.1,0,1015.3,Partly cloudy starting in the morning continuing until evening.,2009,8,23,-0.866025403784438,-0.5,-2.44929359829471E-16,1,0.165503110095191,-0.986209268131677,False,Clear
Clear,rain,16.6666666666667,16.6666666666667,0.81,0,0,16.1,0,1015.5,Partly cloudy starting in the morning continuing until evening.,2009,8,1,-0.866025403784438,-0.5,0.269796771157024,0.962917287347799,0,1,False,Clear
Clear,rain,16.3555555555556,16.3555555555556,0.87,4.6529,276,15.1501,0,1015.22,Partly cloudy starting in the morning continuing until evening.,2009,8,3,-0.866025403784438,-0.5,0.730835964278124,0.682553143218654,-0.993029832318594,0.117863277255063,False,Clear
Partly Cloudy,rain,27.7777777777778,28.4611111111111,0.53,8.05,270,9.982,0,1016.3,Partly cloudy starting in the morning continuing until evening.,2009,8,7,-0.866025403784438,-0.5,0.94226092211882,-0.334879612170986,-0.999913849632419,0.013126054749098,False,Light Cloud
Partly Cloudy,rain,32.7777777777778,32.3277777777778,0.34,14.49,280,11.27,0,1016.6,Partly cloudy starting in the morning continuing until evening.,2009,8,11,-0.866025403784438,-0.5,0.136166649096247,-0.990685946036331,-0.982352781163204,0.187037465072958,False,Light Cloud
Partly Cloudy,rain,27.1722222222222,27.1111111111111,0.42,13.2181,313,10.3684,0,1017.19,Partly cloudy starting in the morning continuing until evening.,2009,8,18,-0.866025403784438,-0.5,-0.979084087682323,0.203456013052633,-0.720891502974423,0.69304793552775,False,Light Cloud
Clear,rain,22.7111111111111,22.7111111111111,0.57,10.948,299,15.1501,0,1018.99,Partly cloudy starting in the morning continuing until evening.,2009,8,21,-0.866025403784438,-0.5,-0.519583950035434,0.854419404546488,-0.867480209711179,0.497471693425314,False,Clear
